SkillName,Price,bids,is_urgent,is_fulltime,is_bold,is_private
مای اسکیوال (MySQL),6000000,18,0,0,0,0
پی اچ پی (PHP),6000000,18,0,0,0,0
وردپرس (WordPress),6000000,18,0,0,0,0
سی اس اس (CSS),6000000,18,0,0,0,0
برنامه نویسی تحت وب,6000000,18,0,0,0,0
خدمات ویدئویی,1500000,18,0,0,0,0
HTML,500000,12,0,0,0,0
پی اچ پی (PHP),500000,12,0,0,0,0
برنامه نویسی تحت وب,500000,12,0,0,0,0
جوملا (Joomla),6000000,3,0,0,0,0
پی اچ پی (PHP),6000000,3,0,0,0,0
برنامه نویسی تحت وب,6000000,3,0,0,0,0
مقاله نویسی,3000000,25,0,1,0,0
طراحی تبلیغات,6000000,54,0,0,0,0
طراحی بنر,6000000,54,0,0,0,0
Flash,6000000,54,0,0,0,0
فوتوشاپ (Photoshop),6000000,54,0,0,0,0
مای اسکیوال (MySQL),1500000,7,0,0,0,0
پی اچ پی (PHP),1500000,7,0,0,0,0
فروشگاه,1500000,7,0,0,0,0
وردپرس (WordPress),1500000,7,0,0,0,0
طراحی آیکون,1500000,87,1,0,1,0
تصویرسازی,1500000,87,1,0,1,0
ایلوستریتور (Adobe Illustrator),1500000,87,1,0,1,0
فوتوشاپ (Photoshop),1500000,87,1,0,1,0
نویسندگی فنی,15000000,25,1,0,1,0
ترجمه,15000000,25,1,0,1,0
ترجمه فارسی به انگلیسی,15000000,25,1,0,1,0
دوبله,15000000,25,1,0,1,0
طراحی واسط کاربر موبایل,500000,6,0,0,0,0
ASP.Net,15000000,12,0,1,0,0
دسک تاپ ویندوز,15000000,12,0,1,0,0
برنامه نویسی تحت ویندوز,15000000,12,0,1,0,0
HTML,2500000,20,0,0,0,0
پی اچ پی (PHP),2500000,20,0,0,0,0
برنامه نویسی و ساخت اپلیکیشن اندروید (Android),2500000,20,0,0,0,0
برنامه نویسی تحت وب,2500000,20,0,0,0,0
برنامه نویسی و ساخت اپلیکیشن اندروید (Android),6000000,15,0,0,0,0
Mobile Phone,6000000,15,0,0,0,0
برنامه نویسی موبایل,6000000,15,0,0,0,0
HTML,1500000,7,0,0,0,0
پی اچ پی (PHP),1500000,7,0,0,0,0
وردپرس (WordPress),1500000,7,0,0,0,0
برنامه نویسی تحت وب,1500000,7,0,0,0,0
طراحی آیکون,500000,35,0,0,0,0
تصویرسازی,500000,35,0,0,0,0
ایلوستریتور (Adobe Illustrator),500000,35,0,0,0,0
فوتوشاپ (Photoshop),500000,35,0,0,0,0
مای اسکیوال (MySQL),1500000,29,0,0,0,0
پی اچ پی (PHP),1500000,29,0,0,0,0
سی اس اس (CSS),1500000,29,0,0,0,0
برنامه نویسی تحت وب,1500000,29,0,0,0,0
طراحی آیکون,300000,58,0,0,1,0
تصویرسازی,300000,58,0,0,1,0
ایلوستریتور (Adobe Illustrator),300000,58,0,0,1,0
فوتوشاپ (Photoshop),300000,58,0,0,1,0
مای اسکیوال (MySQL),5000000,20,0,0,0,0
پی اچ پی (PHP),5000000,20,0,0,0,0
سی اس اس (CSS),5000000,20,0,0,0,0
برنامه نویسی تحت وب,5000000,20,0,0,0,0
نود جی اس (Node.js),50000000,39,0,0,0,0
مای اسکیوال (MySQL),50000000,39,0,0,0,0
پی اچ پی (PHP),50000000,39,0,0,0,0
سی اس اس (CSS),50000000,39,0,0,0,0
برنامه نویسی تحت وب,50000000,39,0,0,0,0
طراحی مفهومی,6000000,24,1,0,1,0
تصویرسازی,6000000,24,1,0,1,0
ایلوستریتور (Adobe Illustrator),6000000,24,1,0,1,0
فوتوشاپ (Photoshop),6000000,24,1,0,1,0
وبلاگ,500000,15,0,0,0,0
سلامت,500000,15,0,0,0,0
پی اچ پی (PHP),1500000,9,0,0,0,0
اکسل (Excel),500000,40,0,0,0,0
نگارش دانشگاهی,500000,9,0,0,0,0
مقاله نویسی,500000,9,0,0,0,0
کارتوگرافی و نقشه ها,500000,9,0,0,0,0
تولید محتوا,500000,9,0,0,0,0
تری دی مکس (3DS MAX),500000,25,0,0,0,0
ادوبی افتر افکت (After Effects),500000,25,0,0,0,0
ایلوستریتور (Adobe Illustrator),500000,25,0,0,0,0
طراحی گرافیک,15000000,96,0,1,0,0
طراحی لوازم التحریر,15000000,96,0,1,0,0
طراحی برچسب,15000000,96,0,1,0,0
طراحی روی تی شرت,15000000,96,0,1,0,0
Codeigniter,1000000,7,0,0,0,0
HTML,1000000,7,0,0,0,0
پی اچ پی (PHP),1000000,7,0,0,0,0
برنامه نویسی تحت وب,1000000,7,0,0,0,0
Link Building,3000000,11,0,0,0,0
سئو (SEO),3000000,11,0,0,0,0
بازاریابی اینترنتی,3000000,11,0,0,0,0
مای اسکیوال (MySQL),15000000,20,1,0,1,0
پی اچ پی (PHP),15000000,20,1,0,1,0
سی اس اس (CSS),15000000,20,1,0,1,0
برنامه نویسی تحت وب,15000000,20,1,0,1,0
ASP.Net,6000000,4,1,1,1,0
دسک تاپ ویندوز,6000000,4,1,1,1,0
برنامه نویسی تحت ویندوز,6000000,4,1,1,1,0
مقاله نویسی,1500000,9,0,0,0,0
تخصص ترجمه در اقتصاد,1500000,9,0,0,0,0
تولید محتوا,1500000,9,0,0,0,0
طراحی بروشور,900000,34,0,0,0,0
طراحی کارت ویزیت,900000,34,0,0,0,0
طراحی پوستر,900000,34,0,0,0,0
نگارش دانشگاهی,500000,15,0,0,0,0
Linux,3000000,16,0,1,0,0
مای اسکیوال (MySQL),3000000,16,0,1,0,0
راه اندازی سرور لینوکس,3000000,16,0,1,0,0
HTML,500000,6,0,0,0,0
پی اچ پی (PHP),500000,6,0,0,0,0
وردپرس (WordPress),500000,6,0,0,0,0
طراحی سایت,500000,6,0,0,0,0
برنامه نویسی تحت وب,500000,6,0,0,0,0
HTML,6000000,4,1,0,1,0
پی اچ پی (PHP),6000000,4,1,0,1,0
برنامه نویسی تحت وب,6000000,4,1,0,1,0
مای اسکیوال (MySQL),1500000,36,0,0,0,0
پی اچ پی (PHP),1500000,36,0,0,0,0
سی اس اس (CSS),1500000,36,0,0,0,0
برنامه نویسی تحت وب,1500000,36,0,0,0,0
پایتون (Python),1500000,13,0,0,0,0
طراحی اینفوگرافیک,1500000,35,0,0,0,0
طراحی پست و استوری اینستاگرام,1500000,35,0,0,0,0
ادوبی افتر افکت (After Effects),1500000,31,0,0,0,0
انیمیشن,1500000,31,0,0,0,0
ایلوستریتور (Adobe Illustrator),1500000,31,0,0,0,0
فوتوشاپ (Photoshop),1500000,31,0,0,0,0
مای اسکیوال (MySQL),50000000,57,0,0,0,0
پی اچ پی (PHP),50000000,57,0,0,0,0
سی اس اس (CSS),50000000,57,0,0,0,0
برنامه نویسی تحت وب,50000000,57,0,0,0,0
پی اچ پی (PHP),50000000,8,1,0,1,0
پرستاشاپ (Prestashop),50000000,8,1,0,1,0
فروشگاه,50000000,8,1,0,1,0
برنامه نویسی تحت وب,50000000,8,1,0,1,0
HTML,500000,11,0,0,0,0
وردپرس (WordPress),500000,11,0,0,0,0
سی اس اس (CSS),500000,11,0,0,0,0
جاوا اسکریپت (JavaScript),200000,3,0,0,0,0
پی اچ پی (PHP),200000,3,0,0,0,0
وردپرس (WordPress),200000,3,0,0,0,0
طراحی بروشور,300000,22,0,0,0,0
طراحی کارت ویزیت,300000,22,0,0,0,0
طراحی گرافیک,300000,22,0,0,0,0
طراحی پوستر,300000,22,0,0,0,0
ویرایش عکس,500000,20,0,0,0,0
فوتوشاپ (Photoshop),500000,20,0,0,0,0
Link Building,1000000,10,0,0,0,0
سئو (SEO),1000000,10,0,0,0,0
HTML,3000000,9,0,0,0,0
پی اچ پی (PHP),3000000,9,0,0,0,0
برنامه نویسی تحت وب,3000000,9,0,0,0,0
تصویرسازی,1500000,50,1,0,1,0
ایلوستریتور (Adobe Illustrator),1500000,50,1,0,1,0
طراحی لوگو,1500000,50,1,0,1,0
فوتوشاپ (Photoshop),1500000,50,1,0,1,0
پایتون (Python),5000000,15,0,0,0,0
طراحی آیکون,3000000,69,0,0,0,0
تصویرسازی,3000000,69,0,0,0,0
ایلوستریتور (Adobe Illustrator),3000000,69,0,0,0,0
فوتوشاپ (Photoshop),3000000,69,0,0,0,0
فوتوشاپ (Photoshop),500000,24,0,0,0,0
ادوبی پریمیر (Adobe Primiere),500000,9,0,0,0,0
فیلم‌برداری,500000,9,0,0,0,0
نگارش دانشگاهی,500000,22,0,0,0,0
ویرایش متن,500000,22,0,0,0,0
نگارش پزشکی,500000,22,0,0,0,0
تایپ,500000,86,0,0,0,0
سئو (SEO),500000,29,0,0,0,0
وبلاگ,500000,29,0,0,0,0
تولید محتوای انگلیسی,500000,29,0,0,0,0
کپی رایتینگ,500000,29,0,0,0,0
iPad,500000,0,0,0,0,0
Mobile Phone,500000,0,0,0,0,0
برنامه نویسی موبایل,500000,0,0,0,0,0
HTML,300000,5,0,0,0,0
پی اچ پی (PHP),300000,5,0,0,0,0
برنامه نویسی تحت وب,300000,5,0,0,0,0
HTML,500000,6,0,0,0,0
پی اچ پی (PHP),500000,6,0,0,0,0
برنامه نویسی تحت وب,500000,6,0,0,0,0
HTML,500000,5,1,0,0,0
پی اچ پی (PHP),500000,5,1,0,0,0
وردپرس (WordPress),500000,5,1,0,0,0
سی اس اس (CSS),500000,5,1,0,0,0
ترجمه,500000,18,0,0,0,0
ترجمه فارسی به انگلیسی,500000,18,0,0,0,0
پی اچ پی (PHP),2000000,12,1,0,0,0
طراحی تبلیغات,500000,49,0,0,0,0
طراحی گرافیک,500000,49,0,0,0,0
برنامه نویسی و ساخت اپلیکیشن اندروید (Android),1100000,7,0,0,0,0
Mobile Phone,1100000,7,0,0,0,0
برنامه نویسی موبایل,1100000,7,0,0,0,0
طراحی بروشور,1000000,75,0,0,0,0
طراحی کاتالوگ,1000000,75,0,0,0,0
فوتوشاپ (Photoshop),1000000,75,0,0,0,0
وردپرس (WordPress),1500000,13,0,0,0,0
طراحی بروشور,500000,42,0,0,0,0
طراحی کارت ویزیت,500000,42,0,0,0,0
طراحی پوستر,500000,42,0,0,0,0
وردپرس (WordPress),110000,8,0,0,0,0
طراحی بروشور,500000,31,1,0,1,0
طراحی پوستر,500000,31,1,0,1,0
طراحی کاور,500000,31,1,0,1,0
HTML,1500000,48,0,0,0,0
وردپرس (WordPress),1500000,48,0,0,0,0
سی اس اس (CSS),1500000,48,0,0,0,0
انیمیشن,1500000,20,0,0,0,0
HTML,500000,8,0,0,0,0
پی اچ پی (PHP),500000,8,0,0,0,0
وردپرس (WordPress),500000,8,0,0,0,0
سی اس اس (CSS),500000,8,0,0,0,0
طراحی تبلیغات,500000,41,0,0,0,0
طراحی بنر,500000,41,0,0,0,0
طراحی گرافیک,500000,41,0,0,0,0
طراحی پست و استوری اینستاگرام,500000,41,0,0,0,0
طراحی تبلیغات,500000,15,0,0,0,0
طراحی بنر,500000,15,0,0,0,0
Flash,500000,15,0,0,0,0
فوتوشاپ (Photoshop),500000,15,0,0,0,0
سئو (SEO),500000,14,0,0,0,0
وردپرس (WordPress),500000,14,0,0,0,0
افزایش سرعت سایت,500000,14,0,0,0,0
مقاله نویسی,300000,13,0,0,0,0
پردازش داده ها,300000,13,0,0,0,0
مهندسی برق,300000,13,0,0,0,0
پردازش تصویر,300000,13,0,0,0,0
هوش مصنوعی (AI),300000,13,0,0,0,0
طراحی تبلیغات,400000,24,0,0,0,0
طراحی بنر,400000,24,0,0,0,0
Flash,400000,24,0,0,0,0
فوتوشاپ (Photoshop),400000,24,0,0,0,0
HTML,500000,32,0,0,0,0
وردپرس (WordPress),500000,32,0,0,0,0
سی اس اس (CSS),500000,32,0,0,0,0
لاراول (Laravel),3000000,21,0,0,0,0
پی اچ پی (PHP),3000000,21,0,0,0,0
پی اچ پی (PHP),1500000,6,0,0,0,0
وردپرس (WordPress),1500000,6,0,0,0,0
طراحی بنر,110000,28,0,0,0,0
فوتوشاپ (Photoshop),110000,28,0,0,0,0
ویرایش عکس,300000,16,0,0,0,0
فوتوشاپ (Photoshop),300000,16,0,0,0,0
لاراول (Laravel),300000,13,0,0,0,0
مای اسکیوال (MySQL),300000,13,0,0,0,0
پی اچ پی (PHP),300000,13,0,0,0,0
سی اس اس (CSS),300000,13,0,0,0,0
برنامه نویسی تحت وب,300000,13,0,0,0,0
مای اسکیوال (MySQL),500000,20,0,0,0,0
پی اچ پی (PHP),500000,20,0,0,0,0
سی اس اس (CSS),500000,20,0,0,0,0
برنامه نویسی تحت وب,500000,20,0,0,0,0
انیمیشن,500000,35,0,0,0,0
موشن گرافیک,500000,35,0,0,0,0
طراحی بنر,500000,31,0,0,0,0
طراحی بروشور,500000,31,0,0,0,0
طراحی لوگو,500000,31,0,0,0,0
پی اچ پی (PHP),500000,32,0,0,0,0
وردپرس (WordPress),500000,32,0,0,0,0
طراحی سایت,500000,32,0,0,0,0
مدیر میزبان وب,500000,32,0,0,0,0
HTML,600000,4,0,0,0,0
پی اچ پی (PHP),600000,4,0,0,0,0
برنامه نویسی تحت وب,600000,4,0,0,0,0
جستجو در وب,300000,17,0,0,0,0
بازاریابی اینترنتی,300000,17,0,0,0,0
بازاریابی از طریق رسانه های اجتماعی,300000,17,0,0,0,0
ویرایش عکس,500000,49,0,0,0,0
فوتوشاپ (Photoshop),500000,49,0,0,0,0
HTML,500000,17,0,0,0,0
جاوا اسکریپت (JavaScript),500000,17,0,0,0,0
سی اس اس (CSS),500000,17,0,0,0,0
برنامه نویسی تحت وب,500000,17,0,0,0,0
طراحی آیکون,500000,98,0,0,0,0
تصویرسازی,500000,98,0,0,0,0
ایلوستریتور (Adobe Illustrator),500000,98,0,0,0,0
طراحی لوگو,500000,98,0,0,0,0
فوتوشاپ (Photoshop),500000,98,0,0,0,0
طراحی آیکون,500000,56,0,0,0,0
تصویرسازی,500000,56,0,0,0,0
ایلوستریتور (Adobe Illustrator),500000,56,0,0,0,0
فوتوشاپ (Photoshop),500000,56,0,0,0,0
HTML,500000,8,0,0,0,0
پی اچ پی (PHP),500000,8,0,0,0,0
سی اس اس (CSS),500000,8,0,0,0,0
HTML,500000,5,0,0,0,0
پی اچ پی (PHP),500000,5,0,0,0,0
برنامه نویسی تحت وب,500000,5,0,0,0,0
طراحی بروشور,120000,5,0,0,0,0
طراحی پوستر,120000,5,0,0,0,0
طراحی پست و استوری اینستاگرام,120000,5,0,0,0,0
طراحی تبلیغات,500000,35,0,0,0,0
طراحی بنر,500000,35,0,0,0,0
Flash,500000,35,0,0,0,0
فوتوشاپ (Photoshop),500000,35,0,0,0,0
3D Animation,1500000,35,0,0,0,0
مدل سازی ۳ بعدی (3D Modelling),1500000,35,0,0,0,0
تری دی مکس (3DS MAX),1500000,35,0,0,0,0
HTML,1000000,19,0,0,0,0
وردپرس (WordPress),1000000,19,0,0,0,0
سی اس اس (CSS),1000000,19,0,0,0,0
برنامه نویسی و ساخت اپلیکیشن اندروید (Android),500000,3,1,0,0,0
Mobile Phone,500000,3,1,0,0,0
برنامه نویسی موبایل,500000,3,1,0,0,0
جاوا اسکریپت (JavaScript),500000,3,0,0,0,0
پایتون (Python),500000,3,0,0,0,0
Socket IO,500000,3,0,0,0,0
طراحی کارت ویزیت,500000,80,0,0,0,0
HTML,3000000,42,0,0,0,0
جاوا اسکریپت (JavaScript),3000000,42,0,0,0,0
سی اس اس (CSS),3000000,42,0,0,0,0
ایلوستریتور (Adobe Illustrator),500000,30,0,0,0,0
فوتوشاپ (Photoshop),500000,30,0,0,0,0
نوشتن توضیحات محصول,500000,9,0,0,0,0
سی شارپ (C#),500000,4,0,0,0,0
HTML,500000,4,0,0,0,0
برنامه نویسی تحت وب,500000,4,0,0,0,0
برنامه نویسی,500000,4,0,0,0,0
ترجمه,500000,27,0,0,0,0
ترجمه انگلیسی به فارسی,500000,27,0,0,0,0
طراحی بروشور,500000,31,0,0,0,0
طراحی کارت ویزیت,500000,31,0,0,0,0
طراحی پوستر,500000,31,0,0,0,0
جی کوئری (jQuery),500000,4,1,0,0,0
گزارش نویسی,500000,3,0,0,0,0
طراحی تبلیغات,200000,24,0,0,0,0
طراحی بنر,200000,24,0,0,0,0
Flash,200000,24,0,0,0,0
فوتوشاپ (Photoshop),200000,24,0,0,0,0
وردپرس (WordPress),300000,6,0,0,0,0
طراحی تبلیغات,6000000,32,1,0,1,0
طراحی گرافیک,6000000,32,1,0,1,0
مای اسکیوال (MySQL),500000,0,0,0,0,0
پی اچ پی (PHP),500000,0,0,0,0,0
سی اس اس (CSS),500000,0,0,0,0,0
برنامه نویسی تحت وب,500000,0,0,0,0,0
مای اسکیوال (MySQL),500000,0,0,0,0,0
پی اچ پی (PHP),500000,0,0,0,0,0
سی اس اس (CSS),500000,0,0,0,0,0
برنامه نویسی تحت وب,500000,0,0,0,0,0
مای اسکیوال (MySQL),500000,0,0,0,0,0
پی اچ پی (PHP),500000,0,0,0,0,0
سی اس اس (CSS),500000,0,0,0,0,0
برنامه نویسی تحت وب,500000,0,0,0,0,0
مای اسکیوال (MySQL),3000000,1,1,0,1,0
پی اچ پی (PHP),3000000,1,1,0,1,0
سی اس اس (CSS),3000000,1,1,0,1,0
برنامه نویسی تحت وب,3000000,1,1,0,1,0
HTML,500000,13,0,0,0,0
سی اس اس (CSS),500000,13,0,0,0,0
برنامه نویسی تحت وب,500000,13,0,0,0,0
بوت استرپ (Bootstrap),500000,13,0,0,0,0
جستجو در وب,300000,20,0,0,0,0
اتوکد (AutoCad),200000,9,0,0,0,0
ASP.Net,500000,6,0,0,0,0
HTML,500000,6,0,0,0,0
برنامه نویسی تحت وب,500000,6,0,0,0,0
کتاب الکترونیک,500000,11,0,0,0,0
طراحی گرافیک,500000,11,0,0,0,0
ادوبی این دیزاین (InDesign),500000,11,0,0,0,0
فوتوشاپ (Photoshop),500000,11,0,0,0,0
طراحی کتاب الکترونیک,500000,11,0,0,0,0
سی شارپ (C#),3000000,6,0,0,0,0
دسک تاپ ویندوز,3000000,6,0,0,0,0
برنامه نویسی تحت ویندوز,3000000,6,0,0,0,0
طراحی تجربه کاربری (UX),3000000,6,0,0,0,0
طراحی رابط کاربری (UI),3000000,6,0,0,0,0
اکسل (Excel),500000,23,0,0,0,0
سئو (SEO),500000,18,0,0,0,0
وردپرس (WordPress),500000,18,0,0,0,0
HTML,400000,17,1,0,0,0
جاوا اسکریپت (JavaScript),400000,17,1,0,0,0
برنامه نویسی تحت وب,400000,17,1,0,0,0
تایپ,1500000,93,0,0,0,0
فوتوشاپ (Photoshop),1500000,93,0,0,0,0
سئو (SEO),500000,15,0,0,0,0
مقاله نویسی,500000,15,0,0,0,0
System Admin,1500000,3,0,0,0,0
امنیت شبکه,1500000,3,0,0,0,0
Ubuntu,1500000,3,0,0,0,0
ASP.Net,500000,2,0,0,0,0
دسک تاپ ویندوز,500000,2,0,0,0,0
برنامه نویسی تحت ویندوز,500000,2,0,0,0,0
برنامه نویسی سی (C),150000,7,0,0,0,0
نگارش دانشگاهی,150000,7,0,0,0,0
مقاله نویسی,150000,7,0,0,0,0
تایپ,150000,7,0,0,0,0
برنامه نویسی و ساخت اپلیکیشن اندروید (Android),1500000,12,0,0,0,0
Mobile Phone,1500000,12,0,0,0,0
برنامه نویسی موبایل,1500000,12,0,0,0,0
طراحی گرافیک,1500000,21,0,0,0,0
اکسس (Microsoft Access),1000000,11,0,0,0,0
برنامه نویسی تحت وب,1000000,11,0,0,0,0
برنامه نویسی تحت ویندوز,1000000,11,0,0,0,0
SQL Server,1000000,11,0,0,0,0
Microsoft SQL Server,1000000,11,0,0,0,0
ویرایش عکس,500000,31,1,0,0,0
فوتوشاپ (Photoshop),500000,31,1,0,0,0
طراحی آیکون,500000,45,0,0,0,0
تصویرسازی,500000,45,0,0,0,0
ایلوستریتور (Adobe Illustrator),500000,45,0,0,0,0
فوتوشاپ (Photoshop),500000,45,0,0,0,0
ایلوستریتور (Adobe Illustrator),550000,31,0,0,0,0
کورل دراو (CorelDraw),550000,31,0,0,0,0
مای اسکیوال (MySQL),500000,32,0,0,0,0
پی اچ پی (PHP),500000,32,0,0,0,0
سی اس اس (CSS),500000,32,0,0,0,0
برنامه نویسی تحت وب,500000,32,0,0,0,0
طراحی تبلیغات,500000,31,0,0,0,0
طراحی بنر,500000,31,0,0,0,0
Flash,500000,31,0,0,0,0
فوتوشاپ (Photoshop),500000,31,0,0,0,0
طراحی آیکون,500000,65,0,0,0,0
تصویرسازی,500000,65,0,0,0,0
ایلوستریتور (Adobe Illustrator),500000,65,0,0,0,0
فوتوشاپ (Photoshop),500000,65,0,0,0,0
3D Animation,110000,8,0,0,0,0
مدل سازی ۳ بعدی (3D Modelling),110000,8,0,0,0,0
تری دی مکس (3DS MAX),110000,8,0,0,0,0
مای اسکیوال (MySQL),500000,7,0,0,0,0
پی اچ پی (PHP),500000,7,0,0,0,0
برنامه نویسی تحت وب,500000,7,0,0,0,0
Database Development,500000,7,0,0,0,0
Database Programming,500000,7,0,0,0,0
برنامه نویسی و ساخت اپلیکیشن اندروید (Android),1500000,7,0,0,0,0
Mobile Phone,1500000,7,0,0,0,0
برنامه نویسی موبایل,1500000,7,0,0,0,0
برنامه نویسی و ساخت اپلیکیشن اندروید (Android),700000,2,0,0,0,0
Mobile Phone,700000,2,0,0,0,0
برنامه نویسی موبایل,700000,2,0,0,0,0
ios mobile,700000,2,0,0,0,0
برنامه نویسی و ساخت اپلیکیشن اندروید (Android),500000,0,0,0,0,0
Mobile Phone,500000,0,0,0,0,0
برنامه نویسی موبایل,500000,0,0,0,0,0
پی اچ پی (PHP),15000000,0,0,0,0,0
پرستاشاپ (Prestashop),15000000,0,0,0,0,0
فروشگاه,15000000,0,0,0,0,0
برنامه نویسی تحت وب,15000000,0,0,0,0,0
مای اسکیوال (MySQL),6000000,0,0,0,0,0
پی اچ پی (PHP),6000000,0,0,0,0,0
سی اس اس (CSS),6000000,0,0,0,0,0
برنامه نویسی تحت وب,6000000,0,0,0,0,0
آی او اس (iOS),3000000,1,0,0,0,0
Mobile Phone,3000000,1,0,0,0,0
برنامه نویسی موبایل,3000000,1,0,0,0,0
مای اسکیوال (MySQL),1500000,0,0,0,0,0
پی اچ پی (PHP),1500000,0,0,0,0,0
سی اس اس (CSS),1500000,0,0,0,0,0
برنامه نویسی تحت وب,1500000,0,0,0,0,0
مای اسکیوال (MySQL),500000,0,0,0,0,0
پی اچ پی (PHP),500000,0,0,0,0,0
سی اس اس (CSS),500000,0,0,0,0,0
برنامه نویسی تحت وب,500000,0,0,0,0,0
پی اچ پی (PHP),500000,0,0,0,0,0
پرستاشاپ (Prestashop),500000,0,0,0,0,0
فروشگاه,500000,0,0,0,0,0
برنامه نویسی تحت وب,500000,0,0,0,0,0
ASP.Net,6000000,4,0,0,0,0
سی شارپ (C#),6000000,4,0,0,0,0
دسک تاپ ویندوز,6000000,4,0,0,0,0
برنامه نویسی تحت ویندوز,6000000,4,0,0,0,0
ام‌کیوال۴,3000000,2,0,0,0,0
برنامه نویسی,3000000,2,0,0,0,0
پی اچ پی (PHP),6000000,31,0,0,0,0
سئو (SEO),6000000,31,0,0,0,0
فروشگاه,6000000,31,0,0,0,0
وردپرس (WordPress),6000000,31,0,0,0,0
برنامه نویسی تحت وب,6000000,31,0,0,0,0
حسابداری,500000,0,0,0,0,0
مقاله نویسی,500000,0,0,0,0,0
وبلاگ,500000,0,0,0,0,0
ارسال مقاله,500000,0,0,0,0,0
مقاله نویسی,500000,0,0,0,0,0
مای اسکیوال (MySQL),500000,0,0,0,0,0
پی اچ پی (PHP),500000,0,0,0,0,0
سی اس اس (CSS),500000,0,0,0,0,0
برنامه نویسی تحت وب,500000,0,0,0,0,0
